,0
0,0.08474075049161911
1,0.08060702681541443
2,0.07662920653820038
3,0.07280733436346054
4,0.06913958489894867
5,0.06562189012765884
6,0.06224818900227547
7,0.0590125136077404
8,0.055911026895046234
9,0.05294188857078552
10,0.0501045286655426
11,0.04739900305867195
12,0.04482569918036461
13,0.04238516092300415
14,0.04007800668478012
15,0.03790492191910744
16,0.03586660325527191
17,0.033963754773139954
18,0.032197047024965286
19,0.030567077919840813
20,0.029074320569634438
21,0.027719048783183098
22,0.02650121971964836
23,0.025420358404517174
24,0.02447538636624813
25,0.02366442233324051
26,0.022984568029642105
27,0.022431649267673492
28,0.021999932825565338
29,0.02168184332549572
30,0.021467704325914383
31,0.021345557644963264
32,0.021301118656992912
33,0.021317992359399796
34,0.021378234028816223
35,0.021463271230459213
36,0.021555166691541672
37,0.02163798362016678
38,0.021698979660868645
39,0.02172938361763954
40,0.021724622696638107
41,0.02168401889503002
42,0.021610084921121597
43,0.021507669240236282
44,0.02138300985097885
45,0.02124287374317646
46,0.02109386958181858
47,0.020941918715834618
48,0.02079191990196705
49,0.02064759097993374
50,0.020511431619524956
51,0.02038479410111904
52,0.020268021151423454
53,0.020160619169473648
54,0.02006145939230919
55,0.019968945533037186
56,0.019881200045347214
57,0.01979619264602661
58,0.019711880013346672
59,0.019626282155513763
60,0.01953756995499134
61,0.01944408379495144
62,0.019344395026564598
63,0.01923728547990322
64,0.019121767953038216
65,0.01899704895913601
66,0.0188625268638134
67,0.01871773600578308
68,0.018562331795692444
69,0.018396029248833656
70,0.01821856014430523
71,0.018029628321528435
72,0.01782885007560253
73,0.01761571504175663
74,0.017389526590704918
75,0.017149368301033974
76,0.01689406856894493
77,0.016622189432382584
78,0.016332022845745087
79,0.016021616756916046
80,0.015688829123973846
81,0.015331395901739597
82,0.014947045594453812
83,0.01453361939638853
84,0.014089207164943218
85,0.013612302951514721
86,0.013101975433528423
87,0.012558035552501678
88,0.01198122464120388
89,0.011373436078429222
90,0.010738003998994827
91,0.010080103762447834
92,0.009407387115061283
93,0.008730873465538025
94,0.00806601345539093
95,0.007433647755533457
96,0.006860354915261269
97,0.006377373822033405
98,0.006016792729496956
99,0.005803672131150961
100,0.005744426045566797
101,0.0058169374242424965
102,0.005971843376755714
103,0.006147697102278471
104,0.006289966404438019
105,0.006362126208841801
106,0.006348311435431242
107,0.006252329796552658
108,0.006094156298786402
109,0.005903308279812336
110,0.005710463039577007
111,0.005540068261325359
112,0.005406019277870655
113,0.005311270244419575
114,0.005250806454569101
115,0.005216025281697512
116,0.005198323633521795
117,0.005190695635974407
118,0.005187728442251682
119,0.005184986162930727
120,0.005178614519536495
121,0.0051654730923473835
122,0.005143577698618174
123,0.005112519953399897
124,0.00507349194958806
125,0.0050288839265704155
126,0.004981590434908867
127,0.004934303928166628
128,0.004889069125056267
129,0.004847194999456406
130,0.004809441044926643
131,0.004776242654770613
132,0.004747780505567789
133,0.0047238594852387905
134,0.004703732673078775
135,0.004686106462031603
136,0.004669395741075277
137,0.0046521439217031
138,0.004633387550711632
139,0.004612776916474104
140,0.0045904493890702724
141,0.0045667956583201885
142,0.004542256239801645
143,0.004517266061156988
144,0.004492268897593021
145,0.004467726685106754
146,0.004444061312824488
147,0.004421550780534744
148,0.004400251433253288
149,0.004380006808787584
150,0.004360530525445938
151,0.004341518506407738
152,0.004322724882513285
153,0.004303979221731424
154,0.004285173024982214
155,0.004266226664185524
156,0.004247085191309452
157,0.0042277369648218155
158,0.0042082262225449085
159,0.004188649822026491
160,0.004169129766523838
161,0.004149772226810455
162,0.0041306475177407265
163,0.004111778922379017
164,0.004093163646757603
165,0.004074787721037865
166,0.004056628793478012
167,0.00403866171836853
168,0.004020845517516136
169,0.004003130365163088
170,0.0039854696951806545
171,0.003967832308262587
172,0.0039502098225057125
173,0.003932609222829342
174,0.003915049135684967
175,0.0038975453935563564
176,0.0038801112677901983
177,0.0038627602625638247
178,0.0038455037865787745
179,0.003828354412689805
180,0.003811317728832364
181,0.0037943939678370953
182,0.0037775735836476088
183,0.0037608451675623655
184,0.0037441966123878956
185,0.003727620467543602
186,0.0037111120764166117
187,0.003694666549563408
188,0.003678281093016267
189,0.003661953378468752
190,0.0036456831730902195
191,0.003629474202170968
192,0.0036133299581706524
193,0.0035972543992102146
194,0.003581249387934804
195,0.003565315855666995
196,0.003549452405422926
197,0.0035336576402187347
198,0.0035179322585463524
199,0.0035022725351154804
200,0.003486678237095475
201,0.0034711449407041073
202,0.003455671714618802
203,0.003440256929025054
204,0.0034248996526002884
205,0.0034095996525138617
206,0.0033943578600883484
207,0.003379173344001174
208,0.003364046337082982
209,0.003348975908011198
210,0.003333963919430971
211,0.0033190089743584394
212,0.0033041101414710283
213,0.0032892669551074505
214,0.0032744784839451313
215,0.00325974402949214
216,0.003245061729103327
217,0.003230431815609336
218,0.003215852892026305
219,0.0032013242598623037
220,0.003186844289302826
221,0.00317241414450109
222,0.0031580321956425905
223,0.0031436975114047527
224,0.003129411255940795
225,0.0031151724979281425
226,0.0031009793747216463
227,0.0030868330504745245
228,0.0030727325938642025
229,0.0030586770735681057
230,0.0030446667224168777
231,0.0030307001434266567
232,0.003016777103766799
233,0.003002897836267948
234,0.0029890607111155987
235,0.002975265961140394
236,0.0029615131206810474
237,0.002947801724076271
238,0.0029341313056647778
239,0.0029205018654465675
240,0.0029069124720990658
241,0.0028933631256222725
242,0.0028798533603549004
243,0.0028663831762969494
244,0.0028529514092952013
245,0.002839558757841587
246,0.0028262038249522448
247,0.0028128870762884617
248,0.002799608279019594
249,0.0027863667346537113
250,0.002773162443190813
251,0.0027599954046308994
252,0.002746865851804614
253,0.0027337726205587387
254,0.0027207168750464916
255,0.0027076974511146545
256,0.002694715978577733
257,0.002681771293282509
258,0.0026688638608902693
259,0.0026559941470623016
260,0.0026431619189679623
261,0.002630367875099182
262,0.0026176117826253176
263,0.002604894805699587
264,0.0025922167114913464
265,0.002579578198492527
266,0.0025669808965176344
267,0.0025544236414134502
268,0.00254190806299448
269,0.0025294350925832987
270,0.0025170049630105495
271,0.0025046190712600946
272,0.0024922778829932213
273,0.0024799827951937914
274,0.0024677347391843796
275,0.0024555351119488478
276,0.002443384611979127
277,0.0024312851019203663
278,0.002419237745925784
279,0.0024072446394711733
280,0.002395305782556534
281,0.002383424900472164
282,0.002371602226048708
283,0.0023598400875926018
284,0.002348140347748995
285,0.00233650510199368
286,0.0023249357473105192
287,0.00231343531049788
288,0.0023020056542009115
289,0.002290648641064763
290,0.002279366832226515
291,0.002268162788823247
292,0.002257038839161396
293,0.0022459973115473986
294,0.0022350403014570475
295,0.00222417083568871
296,0.0022133912425488234
297,0.0022027043160051107
298,0.0021921114530414343
299,0.0021816168446093798
300,0.002171221422031522
301,0.0021609284449368715
302,0.002150740008801222
303,0.0021406584419310093
304,0.0021306858398020267
305,0.0021208247635513544
306,0.002111076842993498
307,0.00210144417360425
308,0.0020919281523674726
309,0.002082531340420246
310,0.0020732542034238577
311,0.0020640986040234566
312,0.0020550654735416174
313,0.0020461559761315584
314,0.0020373708102852106
315,0.002028709976002574
316,0.0020201746374368668
317,0.0020117643289268017
318,0.002003478817641735
319,0.0019953176379203796
320,0.0019872805569320917
321,0.0019793661776930094
322,0.0019715740345418453
323,0.0019639022648334503
324,0.001956349238753319
325,0.0019489133264869452
326,0.0019415924325585365
327,0.0019343842286616564
328,0.0019272866193205118
329,0.0019202969269827008
330,0.0019134116591885686
331,0.0019066289532929659
332,0.001899945200420916
333,0.0018933577230200171
334,0.0018868626793846488
335,0.0018804571591317654
336,0.001874137669801712
337,0.0018679015338420868
338,0.0018617442110553384
339,0.0018556633731350303
340,0.0018496551783755422
341,0.0018437167163938284
342,0.0018378441454842687
343,0.0018320350209251046
344,0.0018262859666720033
345,0.0018205938395112753
346,0.0018149560783058405
347,0.0018093701219186187
348,0.0018038329435512424
349,0.0017983423313125968
350,0.0017928958404809237
351,0.0017874911427497864
352,0.001782126259058714
353,0.0017767992103472352
354,0.0017715083668008447
355,0.001766251865774393
356,0.0017610277282074094
357,0.0017558351391926408
358,0.0017506724689155817
359,0.001745538436807692
360,0.0017404318787157536
361,0.0017353519797325134
362,0.0017302974592894316
363,0.0017252677353098989
364,0.0017202618764713407
365,0.0017152793006971478
366,0.001710318960249424
367,0.001705380855128169
368,0.0017004640540108085
369,0.0016955682076513767
370,0.0016906926175579429
371,0.001685837167315185
372,0.0016810012748464942
373,0.001676185172982514
374,0.001671387581154704
375,0.001666608965024352
376,0.001661848509684205
377,0.0016571064479649067
378,0.0016523824306204915
379,0.0016476763412356377
380,0.0016429877141490579
381,0.0016383163165301085
382,0.0016336621483787894
383,0.001629025093279779
384,0.0016244050348177552
385,0.001619801507331431
386,0.001615214510820806
387,0.0016106440452858806
388,0.0016060901107266545
389,0.0016015518922358751
390,0.0015970298554748297
391,0.0015925237676128745
392,0.0015880335122346878
393,0.0015835590893402696
394,0.0015790999168530107
395,0.001574656111188233
396,0.00157022790517658
397,0.0015658148331567645
398,0.0015614167787134647
399,0.0015570338582620025
400,0.001552665838971734
401,0.0015483124880120158
402,0.0015439738053828478
403,0.00153964979108423
404,0.0015353403287008405
405,0.0015310451854020357
406,0.0015267644776031375
407,0.0015224979724735022
408,0.0015182456700131297
409,0.0015140072209760547
410,0.0015097827417775989
411,0.0015055722324177623
412,0.001501375576481223
413,0.0014971925411373377
414,0.001493023126386106
415,0.0014888670993968844
416,0.0014847249258309603
417,0.0014805959071964025
418,0.001476480276323855
419,0.0014723780332133174
420,0.0014682885957881808
421,0.0014642125461250544
422,0.0014601493021473289
423,0.0014560992131009698
424,0.0014520615804940462
425,0.001448037102818489
426,0.001444025430828333
427,0.0014400262152776122
428,0.0014360399218276143
429,0.0014320657355710864
430,0.0014281042385846376
431,0.0014241551980376244
432,0.001420218381099403
433,0.001416293904185295
434,0.0014123813016340137
435,0.0014084815047681332
436,0.0014045932330191135
437,0.0014007171848788857
438,0.0013968531275168061
439,0.0013930009445175529
440,0.001389160519465804
441,0.0013853320851922035
442,0.0013815154088661075
443,0.0013777102576568723
444,0.001373916631564498
445,0.0013701346470043063
446,0.0013663641875609756
447,0.0013626051368191838
448,0.0013588573783636093
449,0.0013551211450248957
450,0.0013513960875570774
451,0.0013476823223754764
452,0.0013439796166494489
453,0.0013402883196249604
454,0.0013366078492254019
455,0.001332938438281417
456,0.00132927973754704
457,0.0013256324455142021
458,0.0013219958636909723
459,0.0013183699920773506
460,0.0013147550635039806
461,0.001311150612309575
462,0.0013075569877400994
463,0.00130397395696491
464,0.0013004016363993287
465,0.00129683967679739
466,0.0012932880781590939
467,0.0012897473061457276
468,0.0012862165458500385
469,0.0012826963793486357
470,0.0012791864573955536
471,0.0012756866635754704
472,0.0012721969978883862
473,0.0012687179259955883
474,0.0012652486329898238
475,0.0012617893517017365
476,0.0012583404313772917
477,0.0012549011735245585
478,0.0012514721602201462
479,0.0012480528093874454
480,0.0012446435866877437
481,0.0012412439100444317
482,0.001237854128703475
483,0.00123447400983423
484,0.0012311037862673402
485,0.0012277431087568402
486,0.00122439197730273
487,0.0012210503919050097
488,0.0012177183525636792
489,0.0012143958592787385
490,0.0012110827956348658
491,0.0012077792780473828
492,0.001204485073685646
493,0.0012012001825496554
494,0.001197924604639411
495,0.0011946582235395908
496,0.0011914012720808387
497,0.0011881532846018672
498,0.0011849146103486419
499,0.0011816849000751972
500,0.1493203341960907
501,0.14349737763404846
502,0.13769423961639404
503,0.13191646337509155
504,0.12616980075836182
505,0.12046036869287491
506,0.11479475349187851
507,0.1091800257563591
508,0.1036238744854927
509,0.09813466668128967
510,0.09272146224975586
511,0.08739421516656876
512,0.08216376602649689
513,0.07704191654920578
514,0.07204162329435349
515,0.06717691570520401
516,0.0624629482626915
517,0.057916149497032166
518,0.053554099053144455
519,0.04939543083310127
520,0.0454598143696785
521,0.04176768660545349
522,0.03833986818790436
523,0.03519713878631592
524,0.03235958144068718
525,0.029845668002963066
526,0.02767115645110607
527,0.025847630575299263
528,0.024380838498473167
529,0.023268695920705795
530,0.022499244660139084
531,0.022048670798540115
532,0.02187996357679367
533,0.02194288745522499
534,0.022176025435328484
535,0.022511379793286324
536,0.02288111113011837
537,0.02322479523718357
538,0.02349545620381832
539,0.02366287261247635
540,0.02371392585337162
541,0.0236505176872015
542,0.023486047983169556
543,0.023241344839334488
544,0.02294079400599003
545,0.02260911650955677
546,0.02226891927421093
547,0.021939128637313843
548,0.021634168922901154
549,0.021363800391554832
550,0.021133357658982277
551,0.020944390445947647
552,0.02079538069665432
553,0.020682580769062042
554,0.02060077153146267
555,0.020543964579701424
556,0.02050597220659256
557,0.020480850711464882
558,0.02046322636306286
559,0.02044849656522274
560,0.02043294347822666
561,0.020413758233189583
562,0.020389031618833542
563,0.02035766839981079
564,0.020319275557994843
565,0.020274067297577858
566,0.020222719758749008
567,0.020166240632534027
568,0.020105844363570213
569,0.02004285156726837
570,0.01997857168316841
571,0.01991421729326248
572,0.019850850105285645
573,0.019789323210716248
574,0.019730256870388985
575,0.019674034789204597
576,0.019620798528194427
577,0.019570471718907356
578,0.019522810354828835
579,0.019477413967251778
580,0.019433796405792236
581,0.01939142495393753
582,0.019349753856658936
583,0.01930827647447586
584,0.019266555085778236
585,0.019224226474761963
586,0.01918102614581585
587,0.01913679577410221
588,0.019091462716460228
589,0.019045032560825348
590,0.01899758353829384
591,0.0189492329955101
592,0.01890011876821518
593,0.01885039731860161
594,0.018800197169184685
595,0.018749646842479706
596,0.01869882643222809
597,0.01864779368042946
598,0.01859656721353531
599,0.01854512467980385
600,0.01849343068897724
601,0.01844141259789467
602,0.018388984724879265
603,0.018336059525609016
604,0.018282536417245865
605,0.01822832226753235
606,0.018173331394791603
607,0.018117478117346764
608,0.018060697242617607
609,0.018002929165959358
610,0.017944123595952988
611,0.017884239554405212
612,0.0178232379257679
613,0.01776108331978321
614,0.017697740346193314
615,0.017633171752095222
616,0.017567330971360207
617,0.017500165849924088
618,0.01743161864578724
619,0.01736162044107914
620,0.017290089279413223
621,0.017216943204402924
622,0.017142077907919884
623,0.017065396532416344
624,0.016986781731247902
625,0.016906119883060455
626,0.016823280602693558
627,0.01673813909292221
628,0.01665056124329567
629,0.016560403630137444
630,0.016467519104480743
631,0.01637175865471363
632,0.016272958368062973
633,0.01617094688117504
634,0.016065547242760658
635,0.015956569463014603
636,0.01584380492568016
637,0.015727045014500618
638,0.015606055036187172
639,0.015480590052902699
640,0.015350396744906902
641,0.015215196646749973
642,0.015074704773724079
643,0.014928620308637619
644,0.014776628464460373
645,0.01461840607225895
646,0.014453621581196785
647,0.01428193598985672
648,0.014103014022111893
649,0.013916515745222569
650,0.013722124509513378
651,0.013519533909857273
652,0.013308476656675339
653,0.013088729232549667
654,0.012860137037932873
655,0.012622632086277008
656,0.012376257218420506
657,0.012121206149458885
658,0.01185784675180912
659,0.011586770415306091
660,0.011308817192912102
661,0.01102513074874878
662,0.01073718722909689
663,0.010446814820170403
664,0.010156220756471157
665,0.009867980144917965
666,0.0095850033685565
667,0.009310475550591946
668,0.009047748520970345
669,0.008800196461379528
670,0.008571031503379345
671,0.008363074623048306
672,0.008178504183888435
673,0.008018629625439644
674,0.007883681915700436
675,0.007772703189402819
676,0.007683539763092995
677,0.007612980902194977
678,0.007557016797363758
679,0.007511211559176445
680,0.007471099030226469
681,0.007432579528540373
682,0.007392229046672583
683,0.007347502280026674
684,0.0072968197055161
685,0.007239534519612789
686,0.00717582181096077
687,0.007106504403054714
688,0.00703286100178957
689,0.006956412456929684
690,0.0068787382915616035
691,0.006801316514611244
692,0.006725402548909187
693,0.00665196031332016
694,0.006581633817404509
695,0.006514746695756912
696,0.006451341323554516
697,0.006391225382685661
698,0.00633403891697526
699,0.00627931160852313
700,0.006226526573300362
701,0.006175166927278042
702,0.006124759092926979
703,0.006074900273233652
704,0.006025273352861404
705,0.0059756566770374775
706,0.005925917066633701
707,0.005876009352505207
708,0.005825954955071211
709,0.005775834899395704
710,0.005725768394768238
711,0.005675897467881441
712,0.005626375321298838
713,0.0055773453786969185
714,0.005528937093913555
715,0.00548125384375453
716,0.005434367805719376
717,0.005388319026678801
718,0.005343118216842413
719,0.005298745818436146
720,0.005255158059298992
721,0.005212297663092613
722,0.005170096177607775
723,0.005128482822328806
724,0.005087390076369047
725,0.005046759266406298
726,0.005006543826311827
727,0.004966709762811661
728,0.004927239380776882
729,0.004888125695288181
730,0.0048493738286197186
731,0.004810995422303677
732,0.004773009568452835
733,0.004735434893518686
734,0.004698291886597872
735,0.004661595448851585
736,0.004625358618795872
737,0.004589589312672615
738,0.0045542907901108265
739,0.004519458394497633
740,0.004485088400542736
741,0.004451171960681677
742,0.004417697433382273
743,0.004384653642773628
744,0.004352029878646135
745,0.004319814965128899
746,0.004288000520318747
747,0.004256580024957657
748,0.004225546028465033
749,0.004194896202534437
750,0.0041646272875368595
751,0.004134738352149725
752,0.004105227068066597
753,0.004076092503964901
754,0.004047333262860775
755,0.004018947947770357
756,0.003990934230387211
757,0.003963288385421038
758,0.0039360071532428265
759,0.0039090849459171295
760,0.0038825178053230047
761,0.0038563006091862917
762,0.003830426838248968
763,0.0038048927672207355
764,0.0037796918768435717
765,0.003754819743335247
766,0.0037302724085748196
767,0.003706044051796198
768,0.003682132111862302
769,0.0036585323978215456
770,0.0036352411843836308
771,0.003612254513427615
772,0.0035895698238164186
773,0.0035671826917678118
774,0.0035450896248221397
775,0.0035232866648584604
776,0.003501770319417119
777,0.003480535699054599
778,0.003459578612819314
779,0.003438895335420966
780,0.0034184809774160385
781,0.0033983318135142326
782,0.003378442721441388
783,0.0033588095102459192
784,0.0033394270576536655
785,0.003320292802527547
786,0.003301401389762759
787,0.003282749094069004
788,0.0032643310260027647
789,0.0032461436931043863
790,0.003228183137252927
791,0.003210444701835513
792,0.0031929246615618467
793,0.0031756192911416292
794,0.003158524399623275
795,0.0031416357960551977
796,0.003124949289485812
797,0.003108461620286107
